Père_Lachaise_Cemetery,Père_Lachaise_CemeteryLabel,occupation,occupationLabel,WHERE
http://www.wikidata.org/entity/Q20017625,Richard-Émile Laurent-Cochelet,,,
http://www.wikidata.org/entity/Q20018439,Frédéric-Charles Coulmann,,,
http://www.wikidata.org/entity/Q20018439,Frédéric-Charles Coulmann,,,
http://www.wikidata.org/entity/Q20018909,Charles Cussac,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q20018909,Charles Cussac,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q20019130,Émile Trepard,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q20019130,Émile Trepard,http://www.wikidata.org/entity/Q482980,author,
http://www.wikidata.org/entity/Q20019130,Émile Trepard,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q20019130,Émile Trepard,http://www.wikidata.org/entity/Q482980,author,
http://www.wikidata.org/entity/Q20019157,Monique Picard-Weyl,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q20019157,Monique Picard-Weyl,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q20020191,André Dadolle,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q20020191,André Dadolle,http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q15727649,Amable Regnault,http://www.wikidata.org/entity/Q635734,archivist,
http://www.wikidata.org/entity/Q15727906,Edmé-Charles Chabert,http://www.wikidata.org/entity/Q1780490,communard,
http://www.wikidata.org/entity/Q15727906,Edmé-Charles Chabert,http://www.wikidata.org/entity/Q1780490,communard,
http://www.wikidata.org/entity/Q15727908,David Singer,http://www.wikidata.org/entity/Q6606110,industrialist,
http://www.wikidata.org/entity/Q15727908,David Singer,http://www.wikidata.org/entity/Q12362622,philanthropist,
http://www.wikidata.org/entity/Q15727910,Auguste-Étienne-Marie Gourlez,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q15727910,Auguste-Étienne-Marie Gourlez,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q15727910,Auguste-Étienne-Marie Gourlez,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q15727910,Auguste-Étienne-Marie Gourlez,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q15727923,Joseph-Guillaume Puttemans,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q15727937,Marie Anne de Coislin,http://www.wikidata.org/entity/Q1075186,royal mistress,
http://www.wikidata.org/entity/Q15727937,Marie Anne de Coislin,http://www.wikidata.org/entity/Q1075186,royal mistress,
http://www.wikidata.org/entity/Q15727945,Victor Renelle,http://www.wikidata.org/entity/Q593644,chemist,
http://www.wikidata.org/entity/Q15727945,Victor Renelle,http://www.wikidata.org/entity/Q23833535,French Resistance fighter,
http://www.wikidata.org/entity/Q15727945,Victor Renelle,http://www.wikidata.org/entity/Q593644,chemist,
http://www.wikidata.org/entity/Q15727945,Victor Renelle,http://www.wikidata.org/entity/Q23833535,French Resistance fighter,
http://www.wikidata.org/entity/Q15727952,Nicolas-Antoine-Xavier Castella de Berlens,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q15727952,Nicolas-Antoine-Xavier Castella de Berlens,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q15727952,Nicolas-Antoine-Xavier Castella de Berlens,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q15727952,Nicolas-Antoine-Xavier Castella de Berlens,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q15727956,Jacques Fontane,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q15727956,Jacques Fontane,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q15728892,Jacques-Charles-Auguste Guillaume,http://www.wikidata.org/entity/Q42973,architect,
http://www.wikidata.org/entity/Q15728892,Jacques-Charles-Auguste Guillaume,http://www.wikidata.org/entity/Q42973,architect,
http://www.wikidata.org/entity/Q15731088,Joseph-Pierre Henriquel-Dupont,,,
http://www.wikidata.org/entity/Q15731088,Joseph-Pierre Henriquel-Dupont,,,
http://www.wikidata.org/entity/Q15731747,Adèle Hérold,,,
http://www.wikidata.org/entity/Q15731747,Adèle Hérold,,,
http://www.wikidata.org/entity/Q15731767,Laure-Jeanne-Julie-Léontine Hérold,,,
http://www.wikidata.org/entity/Q15731767,Laure-Jeanne-Julie-Léontine Hérold,,,
http://www.wikidata.org/entity/Q15731770,Léonie-Ferdinande-Gabrielle Hérold Fontainas,,,
http://www.wikidata.org/entity/Q15731770,Léonie-Ferdinande-Gabrielle Hérold Fontainas,,,
http://www.wikidata.org/entity/Q15731884,Patrice Bellanger,http://www.wikidata.org/entity/Q187865,antiquarian seller,
http://www.wikidata.org/entity/Q15732120,Zénaïde Dolgorouky,,,
http://www.wikidata.org/entity/Q15732120,Zénaïde Dolgorouky,,,
http://www.wikidata.org/entity/Q15732129,Lobanoff de Rostoff,,,
http://www.wikidata.org/entity/Q15732129,Lobanoff de Rostoff,,,
http://www.wikidata.org/entity/Q15772635,Lucien Arnaud,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q15772635,Lucien Arnaud,http://www.wikidata.org/entity/Q10798782,television actor,
http://www.wikidata.org/entity/Q15772635,Lucien Arnaud,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q15772635,Lucien Arnaud,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q15772635,Lucien Arnaud,http://www.wikidata.org/entity/Q10798782,television actor,
http://www.wikidata.org/entity/Q15772635,Lucien Arnaud,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q15792935,Léon Allard,,,
http://www.wikidata.org/entity/Q15792935,Léon Allard,,,
http://www.wikidata.org/entity/Q15793447,Marthe Daudet,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q15793447,Marthe Daudet,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q15831392,X. de Villarceaux,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q15831392,X. de Villarceaux,http://www.wikidata.org/entity/Q1792450,art historian,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q11481802,dub actor,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q15839337,Ugür Hüküm,http://www.wikidata.org/entity/Q11481802,dub actor,
http://www.wikidata.org/entity/Q15842675,Robert Hakim,http://www.wikidata.org/entity/Q3282637,film producer,
http://www.wikidata.org/entity/Q15842675,Robert Hakim,http://www.wikidata.org/entity/Q3282637,film producer,
http://www.wikidata.org/entity/Q15845523,Richard Bouwens van der Boijen,http://www.wikidata.org/entity/Q42973,architect,
http://www.wikidata.org/entity/Q15859291,André Bonnin,http://www.wikidata.org/entity/Q18245236,radiologist,
http://www.wikidata.org/entity/Q15859291,André Bonnin,http://www.wikidata.org/entity/Q18245236,radiologist,
http://www.wikidata.org/entity/Q15859443,Christian Nabert,http://www.wikidata.org/entity/Q639669,musician,
http://www.wikidata.org/entity/Q15859443,Christian Nabert,http://www.wikidata.org/entity/Q639669,musician,
http://www.wikidata.org/entity/Q15859498,Jean Vaugelade,,,
http://www.wikidata.org/entity/Q15859498,Jean Vaugelade,,,
http://www.wikidata.org/entity/Q15860144,Clara Lanzi,http://www.wikidata.org/entity/Q15253558,activist,
http://www.wikidata.org/entity/Q15860144,Clara Lanzi,http://www.wikidata.org/entity/Q15253558,activist,
http://www.wikidata.org/entity/Q15860323,Malik Oussekine,http://www.wikidata.org/entity/Q48282,student,
http://www.wikidata.org/entity/Q15860323,Malik Oussekine,http://www.wikidata.org/entity/Q48282,student,
http://www.wikidata.org/entity/Q15880599,Pauline van der Linden d'Hooghvorst,http://www.wikidata.org/entity/Q715222,lady-in-waiting,
http://www.wikidata.org/entity/Q15880599,Pauline van der Linden d'Hooghvorst,http://www.wikidata.org/entity/Q715222,lady-in-waiting,
http://www.wikidata.org/entity/Q15887905,Philippe de Laage de Bellefaye,,,
http://www.wikidata.org/entity/Q15887905,Philippe de Laage de Bellefaye,,,
http://www.wikidata.org/entity/Q15887916,Anne du Ruey,,,
http://www.wikidata.org/entity/Q15887916,Anne du Ruey,,,
http://www.wikidata.org/entity/Q15890523,Albert de Smyttère,http://www.wikidata.org/entity/Q1519593,fencing master,
http://www.wikidata.org/entity/Q15890523,Albert de Smyttère,http://www.wikidata.org/entity/Q1519593,fencing master,
http://www.wikidata.org/entity/Q15891408,Robert Whitaker McAll,http://www.wikidata.org/entity/Q1423891,Christian minister,
http://www.wikidata.org/entity/Q15891408,Robert Whitaker McAll,http://www.wikidata.org/entity/Q1423891,Christian minister,
http://www.wikidata.org/entity/Q3339352,Nguyen-Thien Dao,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q3339352,Nguyen-Thien Dao,http://www.wikidata.org/entity/Q639669,musician,
http://www.wikidata.org/entity/Q3339352,Nguyen-Thien Dao,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q3339352,Nguyen-Thien Dao,http://www.wikidata.org/entity/Q639669,musician,
http://www.wikidata.org/entity/Q3339986,Nicolas-Marie Gatteaux,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3339986,Nicolas-Marie Gatteaux,http://www.wikidata.org/entity/Q1708232,medalist,
http://www.wikidata.org/entity/Q3339992,Nicolas-Médard Audinot,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q3339992,Nicolas-Médard Audinot,http://www.wikidata.org/entity/Q214917,playwright,
http://www.wikidata.org/entity/Q3339992,Nicolas-Médard Audinot,http://www.wikidata.org/entity/Q2629392,puppeteer,
http://www.wikidata.org/entity/Q3339996,Nicolas-Pierre Tiolier,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3339996,Nicolas-Pierre Tiolier,http://www.wikidata.org/entity/Q1708232,medalist,
http://www.wikidata.org/entity/Q3339996,Nicolas-Pierre Tiolier,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3339996,Nicolas-Pierre Tiolier,http://www.wikidata.org/entity/Q1708232,medalist,
http://www.wikidata.org/entity/Q3340030,Nicolas Antoine Sanson,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3340030,Nicolas Antoine Sanson,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3340035,Nicolas Artaud,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3340035,Nicolas Artaud,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q3340035,Nicolas Artaud,http://www.wikidata.org/entity/Q482980,author,
http://www.wikidata.org/entity/Q3340035,Nicolas Artaud,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3340035,Nicolas Artaud,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q3340035,Nicolas Artaud,http://www.wikidata.org/entity/Q482980,author,
http://www.wikidata.org/entity/Q3340071,Nicolas Bavoux,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3340071,Nicolas Bavoux,http://www.wikidata.org/entity/Q4594605,magistrate,
http://www.wikidata.org/entity/Q3340071,Nicolas Bavoux,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3340071,Nicolas Bavoux,http://www.wikidata.org/entity/Q4594605,magistrate,
http://www.wikidata.org/entity/Q3340154,Isidore Hippolyte Nicolas Brion,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3340168,Nicolas Cadiat,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q3340168,Nicolas Cadiat,http://www.wikidata.org/entity/Q13582652,civil engineer,
http://www.wikidata.org/entity/Q3340396,Nicolas Haussmann,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3340396,Nicolas Haussmann,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3340575,Nicolas Martin du Nord,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3340575,Nicolas Martin du Nord,http://www.wikidata.org/entity/Q4594605,magistrate,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q1607826,editor,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q15296811,drawer,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q329439,engraver,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q1607826,editor,
http://www.wikidata.org/entity/Q3340690,Nicolas Ponce,http://www.wikidata.org/entity/Q15296811,drawer,
http://www.wikidata.org/entity/Q3340829,Nicolas Tripier,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q3340829,Nicolas Tripier,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3346259,Numa,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q3348828,Octave Fleury du Mesnil,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q3348828,Octave Fleury du Mesnil,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3348828,Octave Fleury du Mesnil,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q3348828,Octave Fleury du Mesnil,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3348869,Octave de Béhague,http://www.wikidata.org/entity/Q10732476,art collector,
http://www.wikidata.org/entity/Q3348869,Octave de Béhague,http://www.wikidata.org/entity/Q18120029,bibliophile,
http://www.wikidata.org/entity/Q3348869,Octave de Béhague,http://www.wikidata.org/entity/Q10732476,art collector,
http://www.wikidata.org/entity/Q3348869,Octave de Béhague,http://www.wikidata.org/entity/Q18120029,bibliophile,
http://www.wikidata.org/entity/Q3351318,Olivier Raoux,http://www.wikidata.org/entity/Q2962070,production designer,
http://www.wikidata.org/entity/Q3351318,Olivier Raoux,http://www.wikidata.org/entity/Q2962070,production designer,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q185351,jurist,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q599151,official,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q2994367,Councillor of State,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q3382119,sub-prefect,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q185351,jurist,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q599151,official,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q2994367,Councillor of State,
http://www.wikidata.org/entity/Q3351352,Olivier Sainsère,http://www.wikidata.org/entity/Q3382119,sub-prefect,
http://www.wikidata.org/entity/Q3351442,Olivier d'Ormesson,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q3351442,Olivier d'Ormesson,http://www.wikidata.org/entity/Q599151,official,
http://www.wikidata.org/entity/Q3351442,Olivier d'Ormesson,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q3351442,Olivier d'Ormesson,http://www.wikidata.org/entity/Q599151,official,
http://www.wikidata.org/entity/Q3352936,Onésime Delafond,http://www.wikidata.org/entity/Q202883,veterinarian,
http://www.wikidata.org/entity/Q3356973,Oscar Dufrenne,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3356973,Oscar Dufrenne,http://www.wikidata.org/entity/Q1776724,theatre manager,
http://www.wikidata.org/entity/Q3356973,Oscar Dufrenne,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3356973,Oscar Dufrenne,http://www.wikidata.org/entity/Q1776724,theatre manager,
http://www.wikidata.org/entity/Q3357062,Oscar de Négrier,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3357062,Oscar de Négrier,http://www.wikidata.org/entity/Q12806039,military theorist,
http://www.wikidata.org/entity/Q3357062,Oscar de Négrier,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3357062,Oscar de Négrier,http://www.wikidata.org/entity/Q12806039,military theorist,
http://www.wikidata.org/entity/Q3357274,Osman Necmi Gürmen,http://www.wikidata.org/entity/Q6625963,novelist,
http://www.wikidata.org/entity/Q3357274,Osman Necmi Gürmen,http://www.wikidata.org/entity/Q6625963,novelist,
http://www.wikidata.org/entity/Q3360535,Marie-Louise Pailleron,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3370230,Alfred de Curzon,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3370253,Paul-Auguste Harlé,http://www.wikidata.org/entity/Q175151,printer,
http://www.wikidata.org/entity/Q3370253,Paul-Auguste Harlé,http://www.wikidata.org/entity/Q1607826,editor,
http://www.wikidata.org/entity/Q3370253,Paul-Auguste Harlé,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3370253,Paul-Auguste Harlé,http://www.wikidata.org/entity/Q175151,printer,
http://www.wikidata.org/entity/Q3370253,Paul-Auguste Harlé,http://www.wikidata.org/entity/Q1607826,editor,
http://www.wikidata.org/entity/Q3370253,Paul-Auguste Harlé,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3370260,Paul-Charles-Amable de Bourgoing,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3370260,Paul-Charles-Amable de Bourgoing,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3370260,Paul-Charles-Amable de Bourgoing,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q3370287,Paul-Gabriel Capellaro,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3370287,Paul-Gabriel Capellaro,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3370301,Paul-Henri Lanjuinais,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3370301,Paul-Henri Lanjuinais,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3370301,Paul-Henri Lanjuinais,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3370301,Paul-Henri Lanjuinais,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3370303,Paul-Henri Marron,http://www.wikidata.org/entity/Q152002,pastor,
http://www.wikidata.org/entity/Q3370303,Paul-Henri Marron,http://www.wikidata.org/entity/Q152002,pastor,
http://www.wikidata.org/entity/Q3370304,Paul-Henri Vergnes,http://www.wikidata.org/entity/Q2865819,opera singer,
http://www.wikidata.org/entity/Q3370304,Paul-Henri Vergnes,http://www.wikidata.org/entity/Q2865819,opera singer,
http://www.wikidata.org/entity/Q3370399,Paul-Émile Pissarro,http://www.wikidata.org/entity/Q186986,etching technique,
http://www.wikidata.org/entity/Q3370399,Paul-Émile Pissarro,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3370399,Paul-Émile Pissarro,http://www.wikidata.org/entity/Q11060274,print,
http://www.wikidata.org/entity/Q3372553,Paula Delsol,http://www.wikidata.org/entity/Q28389,screenwriter,
http://www.wikidata.org/entity/Q3372553,Paula Delsol,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3372553,Paula Delsol,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3372553,Paula Delsol,http://www.wikidata.org/entity/Q2526255,film director,
http://www.wikidata.org/entity/Q3372553,Paula Delsol,http://www.wikidata.org/entity/Q3455803,director,
http://www.wikidata.org/entity/Q3372580,Paule Andral,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q3372580,Paule Andral,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q3372580,Paule Andral,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q3372580,Paule Andral,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q3372580,Paule Andral,http://www.wikidata.org/entity/Q2259451,stage actor,
http://www.wikidata.org/entity/Q3372580,Paule Andral,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q3372720,Pauline Fourès,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3372720,Pauline Fourès,http://www.wikidata.org/entity/Q639669,musician,
http://www.wikidata.org/entity/Q3372720,Pauline Fourès,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3372720,Pauline Fourès,http://www.wikidata.org/entity/Q6625963,novelist,
http://www.wikidata.org/entity/Q3372836,Paulo do Rio Branco,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q3372836,Paulo do Rio Branco,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q3372836,Paulo do Rio Branco,http://www.wikidata.org/entity/Q14089670,rugby union player,
http://www.wikidata.org/entity/Q3372836,Paulo do Rio Branco,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q3372836,Paulo do Rio Branco,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q3372836,Paulo do Rio Branco,http://www.wikidata.org/entity/Q14089670,rugby union player,
http://www.wikidata.org/entity/Q3373181,Paweł Korzec,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q3373181,Paweł Korzec,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q3373181,Paweł Korzec,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q3373181,Paweł Korzec,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q3374228,Pegeen Vail Guggenheim,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3374228,Pegeen Vail Guggenheim,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q3378908,Philibert Audebrand,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3378908,Philibert Audebrand,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3378925,Philibert Fressinet,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3378925,Philibert Fressinet,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3378925,Philibert Fressinet,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q3378925,Philibert Fressinet,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q3379157,Philippe-Frédéric Blandin,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q3379157,Philippe-Frédéric Blandin,http://www.wikidata.org/entity/Q10872101,anatomist,
http://www.wikidata.org/entity/Q3379157,Philippe-Frédéric Blandin,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q3379157,Philippe-Frédéric Blandin,http://www.wikidata.org/entity/Q10872101,anatomist,
http://www.wikidata.org/entity/Q3379160,Philippe-Gaétan Mathieu de Faviers,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3379160,Philippe-Gaétan Mathieu de Faviers,http://www.wikidata.org/entity/Q3153023,Q3153023,
http://www.wikidata.org/entity/Q3379160,Philippe-Gaétan Mathieu de Faviers,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q3379160,Philippe-Gaétan Mathieu de Faviers,http://www.wikidata.org/entity/Q3153023,Q3153023,
http://www.wikidata.org/entity/Q3379186,Philippe-Laurent Roland,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3379186,Philippe-Laurent Roland,http://www.wikidata.org/entity/Q1281618,sculptor,
http://www.wikidata.org/entity/Q3379599,Philippe Cohen,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3379599,Philippe Cohen,http://www.wikidata.org/entity/Q15980158,non-fiction writer,
http://www.wikidata.org/entity/Q3379599,Philippe Cohen,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3379599,Philippe Cohen,http://www.wikidata.org/entity/Q15980158,non-fiction writer,
http://www.wikidata.org/entity/Q3379911,Philippe Gildas,http://www.wikidata.org/entity/Q270389,news presenter,
http://www.wikidata.org/entity/Q3379911,Philippe Gildas,http://www.wikidata.org/entity/Q947873,television presenter,
http://www.wikidata.org/entity/Q3379911,Philippe Gildas,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q3379911,Philippe Gildas,http://www.wikidata.org/entity/Q2722764,radio personality,
http://www.wikidata.org/entity/Q3379988,"Philippe Gustave le Doulcet, Comte de Pontécoulant",http://www.wikidata.org/entity/Q11063,astronomer,
http://www.wikidata.org/entity/Q3379988,"Philippe Gustave le Doulcet, Comte de Pontécoulant",http://www.wikidata.org/entity/Q170790,mathematician,
http://www.wikidata.org/entity/Q3379988,"Philippe Gustave le Doulcet, Comte de Pontécoulant",http://www.wikidata.org/entity/Q11063,astronomer,
http://www.wikidata.org/entity/Q3379988,"Philippe Gustave le Doulcet, Comte de Pontécoulant",http://www.wikidata.org/entity/Q170790,mathematician,
http://www.wikidata.org/entity/Q3380240,Philippe Levillain,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q3380240,Philippe Levillain,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q3380278,Philippe Madelin,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q3380278,Philippe Madelin,http://www.wikidata.org/entity/Q1930187,journalist,
