National_Basketball_Association,country_of_citizenshipLabel,US_OR_NOT,National_Basketball_AssociationLabel,work_period__start_,
http://www.wikidata.org/entity/Q48839,United States of America,1,Maalik Wayns,2012,1
http://www.wikidata.org/entity/Q48839,Belarus,0,Maalik Wayns,2012,1
http://www.wikidata.org/entity/Q48842,Nigeria,0,Festus Ezeli,2012,1
http://www.wikidata.org/entity/Q48845,United States of America,1,Jeffery Taylor,2012,1
http://www.wikidata.org/entity/Q48845,Sweden,0,Jeffery Taylor,2012,1
http://www.wikidata.org/entity/Q48860,United States of America,1,Darius Johnson-Odom,2012,1
http://www.wikidata.org/entity/Q65039,United States of America,1,Dion Waiters,2012,1
http://www.wikidata.org/entity/Q115915,Bosnia and Herzegovina,0,Jusuf Nurkić,2012,1
http://www.wikidata.org/entity/Q1518156,United States of America,1,Marquis Teague,2012,1
http://www.wikidata.org/entity/Q1571580,United States of America,1,Robbie Hummel,2012,1
http://www.wikidata.org/entity/Q1577848,United States of America,1,Scott Machado,2012,1
http://www.wikidata.org/entity/Q386736,United States of America,1,Will Barton,2012,1
http://www.wikidata.org/entity/Q576196,United States of America,1,Kim English,2012,1
http://www.wikidata.org/entity/Q576196,Jamaica,0,Kim English,2012,1
http://www.wikidata.org/entity/Q577502,United States of America,1,Kyle O'Quinn,2012,1
http://www.wikidata.org/entity/Q582252,United States of America,1,Mike Scott,2012,1
http://www.wikidata.org/entity/Q585866,United States of America,1,Jae Crowder,2012,1
http://www.wikidata.org/entity/Q622308,United States of America,1,Damian Lillard,2012,1
http://www.wikidata.org/entity/Q2519395,United States of America,1,Jeremy Lamb,2012,1
http://www.wikidata.org/entity/Q693463,United States of America,1,Kent Bazemore,2012,1
http://www.wikidata.org/entity/Q716637,United States of America,1,Kevin Jones,2012,1
http://www.wikidata.org/entity/Q1652406,United States of America,1,Royce White,2012,1
http://www.wikidata.org/entity/Q1845944,United States of America,1,DeQuan Jones,2012,1
http://www.wikidata.org/entity/Q2024753,Croatia,0,Mario Hezonja,2012,1
http://www.wikidata.org/entity/Q2080886,United States of America,1,Miles Plumlee,2012,1
http://www.wikidata.org/entity/Q2084533,United States of America,1,Kevin Murphy,2012,1
http://www.wikidata.org/entity/Q2084974,United States of America,1,Perry Jones III,2012,1
http://www.wikidata.org/entity/Q2614593,United States of America,1,Draymond Green,2012,1
http://www.wikidata.org/entity/Q2701571,Canada,0,Kris Joseph,2012,1
http://www.wikidata.org/entity/Q2701598,United States of America,1,John Henson,2012,1
http://www.wikidata.org/entity/Q14399923,People's Republic of China,0,Wang Zhelin,2012,1
http://www.wikidata.org/entity/Q14901752,Ukraine,0,Sviatoslav Mykhailiuk,2012,1
http://www.wikidata.org/entity/Q15651683,United States of America,1,James Nunnally,2012,1
http://www.wikidata.org/entity/Q16731817,United States of America,1,Josh Magette,2012,1
http://www.wikidata.org/entity/Q742104,United States of America,1,Justin Hamilton,2012,1
http://www.wikidata.org/entity/Q742104,Croatia,0,Justin Hamilton,2012,1
http://www.wikidata.org/entity/Q770894,United States of America,1,Thomas Robinson,2012,1
http://www.wikidata.org/entity/Q781176,United States of America,1,Austin Rivers,2012,1
http://www.wikidata.org/entity/Q897000,United States of America,1,Bradley Beal,2012,1
http://www.wikidata.org/entity/Q918878,United States of America,1,Jared Sullinger,2012,1
http://www.wikidata.org/entity/Q926220,United States of America,1,Michael Kidd-Gilchrist,2012,1
http://www.wikidata.org/entity/Q947932,United States of America,1,Terrence Ross,2012,1
http://www.wikidata.org/entity/Q2755996,Canada,0,Andrew Nicholson,2012,1
http://www.wikidata.org/entity/Q2979330,Switzerland,0,Clint Capela,2012,1
http://www.wikidata.org/entity/Q964976,Canada,0,Robert Sacre,2012,1
http://www.wikidata.org/entity/Q964976,United States of America,1,Robert Sacre,2012,1
http://www.wikidata.org/entity/Q1000791,United States of America,1,John Jenkins,2012,1
http://www.wikidata.org/entity/Q17281073,Serbia,0,Nikola Jokić,2012,1
http://www.wikidata.org/entity/Q17580192,France,0,Isaia Cordinier,2012,1
http://www.wikidata.org/entity/Q17623132,United States of America,1,C. J. Williams,2012,1
http://www.wikidata.org/entity/Q18417248,Serbia,0,Nikola Radičević,2012,1
http://www.wikidata.org/entity/Q18644229,Spain,0,Juan Hernangómez,2012,1
http://www.wikidata.org/entity/Q18744889,France,0,Yannis Morin,2012,1
http://www.wikidata.org/entity/Q19364844,Serbia,0,Rade Zagorac,2012,1
http://www.wikidata.org/entity/Q19968768,France,0,Timothé Luwawu-Cabarrot,2012,1
http://www.wikidata.org/entity/Q3414536,United States of America,1,Quincy Miller,2012,1
http://www.wikidata.org/entity/Q1097123,Mexico,0,Jorge Gutiérrez,2012,1
http://www.wikidata.org/entity/Q1341440,United States of America,1,Jared Cunningham,2012,1
http://www.wikidata.org/entity/Q20666676,France,0,William Howard,2012,1
http://www.wikidata.org/entity/Q20722749,Croatia,0,Dragan Bender,2012,1
http://www.wikidata.org/entity/Q20730894,Latvia,0,Rodions Kurucs,2012,1
http://www.wikidata.org/entity/Q3662449,United States of America,1,Chris Johnson,2012,1
http://www.wikidata.org/entity/Q1363884,United States of America,1,Tyler Zeller,2012,1
http://www.wikidata.org/entity/Q1364223,United States of America,1,Meyers Leonard,2012,1
http://www.wikidata.org/entity/Q1372226,United States of America,1,Kendall Marshall,2012,1
http://www.wikidata.org/entity/Q28105058,France,0,Vincent Poirier,2012,1
http://www.wikidata.org/entity/Q4811246,United States of America,1,Glen Rice Jr.,2012,1
http://www.wikidata.org/entity/Q5049096,United States of America,1,Casper Ware,2012,1
http://www.wikidata.org/entity/Q5108090,United States of America,1,Chris Smith,2012,1
http://www.wikidata.org/entity/Q5289916,United States of America,1,Domantas Sabonis,2012,1
http://www.wikidata.org/entity/Q5289916,Lithuania,0,Domantas Sabonis,2012,1
http://www.wikidata.org/entity/Q5548413,Greece,0,Giorgos Papagiannis,2012,1
http://www.wikidata.org/entity/Q5881607,United States of America,1,Hollis Thompson,2012,1
http://www.wikidata.org/entity/Q6109500,United States of America,1,JaMychal Green,2012,1
http://www.wikidata.org/entity/Q6454845,United States of America,1,Henry Sims,2012,1
http://www.wikidata.org/entity/Q6847384,United States of America,1,Mike James,2012,1
http://www.wikidata.org/entity/Q7829051,United States of America,1,Toure Murry,2012,1
http://www.wikidata.org/entity/Q8991894,Greece,0,Giannis Antetokounmpo,2012,1
http://www.wikidata.org/entity/Q8991894,Nigeria,0,Giannis Antetokounmpo,2012,1
http://www.wikidata.org/entity/Q66133404,Turkey,0,Alperen Şengün,2012,1
http://www.wikidata.org/entity/Q21000955,Argentina,0,Nicolás Brussino,2012,9
http://www.wikidata.org/entity/Q2340561,United States of America,1,Shabazz Muhammad,2013,1
http://www.wikidata.org/entity/Q2434352,Australia,0,Matthew Dellavedova,2013,1
http://www.wikidata.org/entity/Q13464007,United States of America,1,Erik Murphy,2013,1
http://www.wikidata.org/entity/Q13464007,Finland,0,Erik Murphy,2013,1
http://www.wikidata.org/entity/Q13562909,United States of America,1,Kentavious Caldwell-Pope,2013,1
http://www.wikidata.org/entity/Q13605901,Spain,0,Lorenzo Brown,2013,1
http://www.wikidata.org/entity/Q13605901,United States of America,1,Lorenzo Brown,2013,1
http://www.wikidata.org/entity/Q13605907,United States of America,1,Grant Jerrett,2013,1
http://www.wikidata.org/entity/Q13605936,United States of America,1,James Ennis,2013,1
http://www.wikidata.org/entity/Q13605944,United States of America,1,Ryan Kelly,2013,1
http://www.wikidata.org/entity/Q13605965,United States of America,1,Carrick Felix,2013,1
http://www.wikidata.org/entity/Q13605975,United States of America,1,André Roberson,2013,1
http://www.wikidata.org/entity/Q13605982,United States of America,1,Solomon Hill,2013,1
http://www.wikidata.org/entity/Q13606007,United States of America,1,Ricky Ledo,2013,1
http://www.wikidata.org/entity/Q14324339,United States of America,1,Brandon Davies,2013,1
http://www.wikidata.org/entity/Q14324339,Uganda,0,Brandon Davies,2013,1
http://www.wikidata.org/entity/Q14324358,United States of America,1,Robert Covington,2013,1
http://www.wikidata.org/entity/Q14473981,United States of America,1,Vander Blue,2013,1
http://www.wikidata.org/entity/Q14474298,United States of America,1,Ian Clark,2013,1
http://www.wikidata.org/entity/Q15214945,United States of America,1,Dewayne Dedmon,2013,1
http://www.wikidata.org/entity/Q15290939,United States of America,1,James Southerland,2013,1
http://www.wikidata.org/entity/Q15845433,France,0,David Michineau,2013,1
http://www.wikidata.org/entity/Q15911723,United States of America,1,Troy Daniels,2013,1
http://www.wikidata.org/entity/Q15920387,United States of America,1,Chris Babb,2013,1
http://www.wikidata.org/entity/Q15978266,United States of America,1,D. J. Stephens,2013,1
http://www.wikidata.org/entity/Q16236763,Serbia,0,Marko Gudurić,2013,1
http://www.wikidata.org/entity/Q2824953,United States of America,1,Adonis Thomas,2013,1
http://www.wikidata.org/entity/Q3194911,Canada,0,Kelly Olynyk,2013,1
http://www.wikidata.org/entity/Q17282759,Brazil,0,Bruno Caboclo,2013,1
http://www.wikidata.org/entity/Q17418404,United States of America,1,Will Cherry,2013,1
http://www.wikidata.org/entity/Q18129444,Turkey,0,Ömer Faruk Yurtseven,2013,1
http://www.wikidata.org/entity/Q18129444,Uzbekistan,0,Ömer Faruk Yurtseven,2013,1
http://www.wikidata.org/entity/Q18373749,Serbia,0,Ognjen Jaramaz,2013,1
http://www.wikidata.org/entity/Q18611047,France,0,Petr Cornelie,2013,1
http://www.wikidata.org/entity/Q19310495,Turkey,0,Furkan Korkmaz,2013,1
http://www.wikidata.org/entity/Q19662887,Croatia,0,Ante Toni Žižić,2013,1
http://www.wikidata.org/entity/Q19985163,United States of America,1,Jonathon Simmons,2013,1
http://www.wikidata.org/entity/Q20714917,Austria,0,Jakob Pöltl,2013,1
http://www.wikidata.org/entity/Q21294876,France,0,Guerschon Yabusele,2013,1
http://www.wikidata.org/entity/Q23761524,Croatia,0,Ivica Zubac,2013,1
http://www.wikidata.org/entity/Q23939185,United States of America,1,Reggie Hearn,2013,1
http://www.wikidata.org/entity/Q4667056,United States of America,1,Nerlens Noel,2013,1
http://www.wikidata.org/entity/Q4731604,United States of America,1,Allen Crabbe,2013,1
http://www.wikidata.org/entity/Q4772101,Canada,0,Anthony Bennett,2013,1
http://www.wikidata.org/entity/Q4782957,United States of America,1,Aquille Carr,2013,1
http://www.wikidata.org/entity/Q4783869,United States of America,1,Ben McLemore,2013,1
http://www.wikidata.org/entity/Q4786689,United States of America,1,Archie Goodwin,2013,1
http://www.wikidata.org/entity/Q4957016,United States of America,1,Brandon Paul,2013,1
http://www.wikidata.org/entity/Q5006560,United States of America,1,CJ McCollum,2013,1
http://www.wikidata.org/entity/Q5140477,United States of America,1,Cody Zeller,2013,1
http://www.wikidata.org/entity/Q5256411,United States of America,1,Tim Hardaway Jr.,2013,1
http://www.wikidata.org/entity/Q5586369,Senegal,0,Gorgui Dieng,2013,1
http://www.wikidata.org/entity/Q6078481,United States of America,1,Isaiah Canaan,2013,1
http://www.wikidata.org/entity/Q6111803,United States of America,1,Jack Cooley,2013,1
http://www.wikidata.org/entity/Q6127184,United States of America,1,Jamaal Franklin,2013,1
http://www.wikidata.org/entity/Q6175280,United States of America,1,Jeff Withey,2013,1
http://www.wikidata.org/entity/Q6490227,United States of America,1,Larry Drew II,2013,1
http://www.wikidata.org/entity/Q6848154,United States of America,1,Mike Muscala,2013,1
http://www.wikidata.org/entity/Q6968743,United States of America,1,Nate Wolters,2013,1
http://www.wikidata.org/entity/Q7109779,United States of America,1,Otto Porter,2013,1
http://www.wikidata.org/entity/Q7179634,United States of America,1,Peyton Siva,2013,1
http://www.wikidata.org/entity/Q7182291,United States of America,1,Phil Pressey,2013,1
http://www.wikidata.org/entity/Q7192274,United States of America,1,Pierre Jackson,2013,1
http://www.wikidata.org/entity/Q7308203,United States of America,1,Reggie Bullock,2013,1
http://www.wikidata.org/entity/Q7383906,Australia,0,Ryan Broekhoff,2013,1
http://www.wikidata.org/entity/Q7456454,United States of America,1,Seth Curry,2013,1
http://www.wikidata.org/entity/Q7488132,United States of America,1,Shane Larkin,2013,1
http://www.wikidata.org/entity/Q7488132,Turkey,0,Shane Larkin,2013,1
http://www.wikidata.org/entity/Q7823453,United States of America,1,Tony Snell,2013,1
http://www.wikidata.org/entity/Q7926203,United States of America,1,Victor Oladipo,2013,1
http://www.wikidata.org/entity/Q10345591,United States of America,1,Erick Green,2013,1
http://www.wikidata.org/entity/Q10345670,United States of America,1,"Ray McCallum, Jr.",2013,1
http://www.wikidata.org/entity/Q10516040,United States of America,1,Trey Burke,2013,1
http://www.wikidata.org/entity/Q10843917,Canada,0,Ali Haidar,2013,1
http://www.wikidata.org/entity/Q11457009,Japan,0,Yuki Togashi,2013,1
http://www.wikidata.org/entity/Q26254277,United States of America,1,Norvel Pelle,2013,1
http://www.wikidata.org/entity/Q26254277,Lebanon,0,Norvel Pelle,2013,1
http://www.wikidata.org/entity/Q26254277,Netherlands Antilles,0,Norvel Pelle,2013,1
http://www.wikidata.org/entity/Q6783608,United States of America,1,Mason Plumlee,2013,1
http://www.wikidata.org/entity/Q6829140,United States of America,1,Michael Carter Williams,2013,1
http://www.wikidata.org/entity/Q24200,United States of America,1,Shabazz Napier,2014,1
http://www.wikidata.org/entity/Q24200,Puerto Rico,0,Shabazz Napier,2014,1
http://www.wikidata.org/entity/Q447286,United States of America,1,Jamal Crawford,2014,1
http://www.wikidata.org/entity/Q12058834,United States of America,1,Aaron Gordon,2014,1
http://www.wikidata.org/entity/Q14431691,Canada,0,Nik Stauskas,2014,1
http://www.wikidata.org/entity/Q14469440,Australia,0,Dante Exum,2014,1
http://www.wikidata.org/entity/Q15623860,United States of America,1,Julius Randle,2014,1
http://www.wikidata.org/entity/Q15908865,United States of America,1,Jordan Adams,2014,1
http://www.wikidata.org/entity/Q15908942,United States of America,1,Zach LaVine,2014,1
http://www.wikidata.org/entity/Q15920046,United States of America,1,Joel Embiid,2014,1
http://www.wikidata.org/entity/Q15920046,France,0,Joel Embiid,2014,1
http://www.wikidata.org/entity/Q15920046,Cameroon,0,Joel Embiid,2014,1
http://www.wikidata.org/entity/Q15937973,United States of America,1,Adreian Payne,2014,1
http://www.wikidata.org/entity/Q16204824,United States of America,1,Russ Smith,2014,1
http://www.wikidata.org/entity/Q16226899,United States of America,1,Bryce Cotton,2014,1
http://www.wikidata.org/entity/Q16226914,United States of America,1,Torrey Craig,2014,1
http://www.wikidata.org/entity/Q16226926,United States of America,1,DeAndre Daniels,2014,1
http://www.wikidata.org/entity/Q16226957,United States of America,1,Spencer Dinwiddie,2014,1
http://www.wikidata.org/entity/Q16226957,Nigeria,0,Spencer Dinwiddie,2014,1
http://www.wikidata.org/entity/Q16226994,United States of America,1,Cleanthony Early,2014,1
http://www.wikidata.org/entity/Q16227014,Canada,0,Tyler Ennis,2014,1
http://www.wikidata.org/entity/Q16227291,United States of America,1,Joe Harris,2014,1
http://www.wikidata.org/entity/Q16227425,United States of America,1,Rodney Hood,2014,1
http://www.wikidata.org/entity/Q16227648,United States of America,1,Nick Johnson,2014,1
http://www.wikidata.org/entity/Q16228417,United States of America,1,Jordan McRae,2014,1
http://www.wikidata.org/entity/Q16233299,United States of America,1,Sean Kilpatrick,2014,1
http://www.wikidata.org/entity/Q16235967,United States of America,1,T. J. Warren,2014,1
http://www.wikidata.org/entity/Q16730887,United States of America,1,Alex Kirk,2014,1
http://www.wikidata.org/entity/Q16734287,United States of America,1,Lamar Patterson,2014,1
http://www.wikidata.org/entity/Q16841652,United States of America,1,Jabari Brown,2014,1
http://www.wikidata.org/entity/Q16846249,United States of America,1,K. J. McDaniels,2014,1
http://www.wikidata.org/entity/Q16847519,United States of America,1,Elfrid Payton,2014,1
http://www.wikidata.org/entity/Q16887646,United States of America,1,Semaj Christon,2014,1
http://www.wikidata.org/entity/Q16910147,Republic of the Congo,0,Emmanuel Mudiay,2014,1
http://www.wikidata.org/entity/Q16910147,Democratic Republic of the Congo,0,Emmanuel Mudiay,2014,1
http://www.wikidata.org/entity/Q732350,United States of America,1,Doug McDermott,2014,1
http://www.wikidata.org/entity/Q17294965,United States of America,1,Josh Huestis,2014,1
http://www.wikidata.org/entity/Q16983432,United States of America,1,C. J. Wilcox,2014,1
http://www.wikidata.org/entity/Q17183020,United States of America,1,Cory Jefferson,2014,1
http://www.wikidata.org/entity/Q17183216,United States of America,1,Roy Devyn Marble,2014,1
http://www.wikidata.org/entity/Q17198659,United States of America,1,Johnny O'Bryant III,2014,1
http://www.wikidata.org/entity/Q17294972,Canada,0,Dwight Powell,2014,1
http://www.wikidata.org/entity/Q17302771,United States of America,1,Markel Brown,2014,1
http://www.wikidata.org/entity/Q17302809,United States of America,1,Jordan Clarkson,2014,1
http://www.wikidata.org/entity/Q17302809,Philippines,0,Jordan Clarkson,2014,1
http://www.wikidata.org/entity/Q17305698,Canada,0,Khem Birch,2014,1
http://www.wikidata.org/entity/Q17306061,United States of America,1,JaKarr Sampson,2014,1
http://www.wikidata.org/entity/Q17306301,United States of America,1,Eric Moreland,2014,1
http://www.wikidata.org/entity/Q17319073,United States of America,1,Shayne Whittington,2014,1
http://www.wikidata.org/entity/Q17489372,United States of America,1,Tyler Johnson,2014,1
http://www.wikidata.org/entity/Q17634891,France,0,Mathias Lessort,2014,1
http://www.wikidata.org/entity/Q17708734,United States of America,1,Tarik Black,2014,1
http://www.wikidata.org/entity/Q18043905,United States of America,1,Langston Galloway,2014,1
http://www.wikidata.org/entity/Q18156606,United States of America,1,Tim Frazier,2014,1
http://www.wikidata.org/entity/Q18638053,United States of America,1,David Stockton,2014,1
http://www.wikidata.org/entity/Q18744792,France,0,Alpha Kaba,2014,1
http://www.wikidata.org/entity/Q19414270,United States of America,1,Okaro White,2014,1
http://www.wikidata.org/entity/Q19706820,Finland,0,Lauri Markkanen,2014,1
http://www.wikidata.org/entity/Q19879817,United States of America,1,"Walter Lemon, Jr.",2014,1
http://www.wikidata.org/entity/Q21028596,United States of America,1,Coty Clarke,2014,1
http://www.wikidata.org/entity/Q21209177,Slovenia,0,Vlatko Čančar,2014,1
http://www.wikidata.org/entity/Q22907111,United States of America,1,Xavier Munford,2014,1
http://www.wikidata.org/entity/Q22999836,Germany,0,Moritz Wagner,2014,1
http://www.wikidata.org/entity/Q27859504,Lithuania,0,Arnoldas Kulboka,2014,1
http://www.wikidata.org/entity/Q4754766,United States of America,1,Andre Dawkins,2014,1
http://www.wikidata.org/entity/Q4758911,Canada,0,Andrew Wiggins,2014,1
http://www.wikidata.org/entity/Q5240892,United States of America,1,David Wear,2014,1
http://www.wikidata.org/entity/Q5525214,United States of America,1,Gary Harris,2014,1
http://www.wikidata.org/entity/Q5569077,United States of America,1,Glenn Robinson III,2014,1
http://www.wikidata.org/entity/Q6110020,United States of America,1,Jabari Parker,2014,1
http://www.wikidata.org/entity/Q6139707,United States of America,1,James Michael McAdoo,2014,1
http://www.wikidata.org/entity/Q6145960,United States of America,1,James Young,2014,1
http://www.wikidata.org/entity/Q6160398,United States of America,1,Jarnell Stokes,2014,1
http://www.wikidata.org/entity/Q6180570,United States of America,1,Jerami Grant,2014,1
http://www.wikidata.org/entity/Q6383989,United States of America,1,Keith Appling,2014,1
http://www.wikidata.org/entity/Q6451040,United States of America,1,Kyle Anderson,2014,1
http://www.wikidata.org/entity/Q6451040,People's Republic of China,0,Kyle Anderson,2014,1
http://www.wikidata.org/entity/Q6880950,United States of America,1,Mitch McGary,2014,1
http://www.wikidata.org/entity/Q7045462,United States of America,1,Noah Vonleh,2014,1
http://www.wikidata.org/entity/Q7117296,United States of America,1,P. J. Hairston,2014,1
http://www.wikidata.org/entity/Q7517251,Canada,0,Sim Bhullar,2014,1
http://www.wikidata.org/entity/Q7836400,United States of America,1,Travis Wear,2014,1
http://www.wikidata.org/entity/Q8992362,United States of America,1,Jerrelle Benimon,2014,1
http://www.wikidata.org/entity/Q9089681,People's Republic of China,0,Zhou Qi,2014,1
http://www.wikidata.org/entity/Q20309874,Poland,0,Juan Pablo Vaulet,2014,1
http://www.wikidata.org/entity/Q20309874,Argentina,0,Juan Pablo Vaulet,2014,1
http://www.wikidata.org/entity/Q6758454,United States of America,1,Marcus Smart,2014,1
http://www.wikidata.org/entity/Q14329138,United States of America,1,Dakari Johnson,2015,1
http://www.wikidata.org/entity/Q14469653,United States of America,1,Aaron Harrison,2015,1
http://www.wikidata.org/entity/Q16149753,United States of America,1,Cliff Alexander,2015,1
http://www.wikidata.org/entity/Q16226929,United States of America,1,Sam Dekker,2015,1
http://www.wikidata.org/entity/Q16227185,United States of America,1,Treveon Graham,2015,1
http://www.wikidata.org/entity/Q16227284,United States of America,1,Montrezl Harrell,2015,1
http://www.wikidata.org/entity/Q16227726,United States of America,1,Frank Kaminsky,2015,1
http://www.wikidata.org/entity/Q16228369,United States of America,1,T. J. McConnell,2015,1
http://www.wikidata.org/entity/Q16235975,United States of America,1,Alan Williams,2015,1
http://www.wikidata.org/entity/Q16239572,United States of America,1,Stanley Johnson,2015,1
http://www.wikidata.org/entity/Q16661017,United States of America,1,Norman Powell,2015,1
http://www.wikidata.org/entity/Q16730417,United States of America,1,Tyus Jones,2015,1
http://www.wikidata.org/entity/Q16935026,United States of America,1,R. J. Hunter,2015,1
http://www.wikidata.org/entity/Q17180552,United States of America,1,Pat Connaughton,2015,1
http://www.wikidata.org/entity/Q17306022,United States of America,1,Rondae Hollis-Jefferson,2015,1
http://www.wikidata.org/entity/Q17306022,Jordan,0,Rondae Hollis-Jefferson,2015,1
http://www.wikidata.org/entity/Q17403499,United States of America,1,Myles Turner,2015,1
http://www.wikidata.org/entity/Q17513432,United States of America,1,Trey Lyles,2015,1
http://www.wikidata.org/entity/Q17916949,Senegal,0,Maurice Ndour,2015,1
http://www.wikidata.org/entity/Q18157421,United States of America,1,Briante Weber,2015,1
http://www.wikidata.org/entity/Q18564189,United States of America,1,Kevon Looney,2015,1
http://www.wikidata.org/entity/Q18619686,United States of America,1,Kelly Oubre Jr.,2015,1
http://www.wikidata.org/entity/Q18638186,United States of America,1,Justise Winslow,2015,1
http://www.wikidata.org/entity/Q18706030,United States of America,1,Chasson Randle,2015,1
http://www.wikidata.org/entity/Q18706123,United States of America,1,Delon Wright,2015,1
http://www.wikidata.org/entity/Q18749170,Canada,0,D'Angelo Russell,2015,1
http://www.wikidata.org/entity/Q18978032,United States of America,1,Jerian Grant,2015,1
http://www.wikidata.org/entity/Q19281949,United States of America,1,Darrun Hilliard,2015,1
http://www.wikidata.org/entity/Q19286282,United States of America,1,Isaiah Hartenstein,2015,1
http://www.wikidata.org/entity/Q19286282,Germany,0,Isaiah Hartenstein,2015,1
http://www.wikidata.org/entity/Q19518646,United States of America,1,Michael Frazier II,2015,1
http://www.wikidata.org/entity/Q19561541,United States of America,1,Jordan Mickey,2015,1
http://www.wikidata.org/entity/Q19564111,United States of America,1,Joseph Young,2015,1
http://www.wikidata.org/entity/Q19577264,United States of America,1,Jarell Martin,2015,1
http://www.wikidata.org/entity/Q19577360,Bosnia and Herzegovina,0,Džanan Musa,2015,1
http://www.wikidata.org/entity/Q19605398,United States of America,1,"Larry Nance, Jr.",2015,1
http://www.wikidata.org/entity/Q19667582,United States of America,1,Bobby Portis,2015,1
http://www.wikidata.org/entity/Q19757483,United States of America,1,Branden Dawson,2015,1
http://www.wikidata.org/entity/Q19844712,Slovenia,0,Luka Dončić,2015,1
http://www.wikidata.org/entity/Q19864241,United States of America,1,Justin Anderson,2015,1
http://www.wikidata.org/entity/Q19876913,United States of America,1,Chris McCullough,2015,1
http://www.wikidata.org/entity/Q19876913,United States of America,1,Chris McCullough,2015,1
http://www.wikidata.org/entity/Q19878898,United States of America,1,Vince Hunter,2015,1
http://www.wikidata.org/entity/Q19880297,United States of America,1,Richaun Holmes,2015,1
http://www.wikidata.org/entity/Q19968886,Dominican Republic,0,Luis David Monteró,2015,1
http://www.wikidata.org/entity/Q19973718,United States of America,1,Rashad Vaughn,2015,1
http://www.wikidata.org/entity/Q20031362,United States of America,1,Devin Booker,2015,1
http://www.wikidata.org/entity/Q20031584,United States of America,1,Terry Rozier,2015,1
http://www.wikidata.org/entity/Q20709468,Croatia,0,Duje Dukan,2015,1
http://www.wikidata.org/entity/Q20936166,United States of America,1,Bryce Dejean-Jones,2015,1
http://www.wikidata.org/entity/Q21020894,United States of America,1,Chris Walker,2015,1
http://www.wikidata.org/entity/Q21066229,United States of America,1,J. J. O'Brien,2015,1
http://www.wikidata.org/entity/Q21066526,United States of America,1,Greg Whittington,2015,1
http://www.wikidata.org/entity/Q21186868,United States of America,1,Julian Washburn,2015,1
http://www.wikidata.org/entity/Q21261328,United States of America,1,Malcolm Miller,2015,1
http://www.wikidata.org/entity/Q21622875,United States of America,1,Jordan Sibert,2015,1
http://www.wikidata.org/entity/Q22666644,United States of America,1,Javonte Green,2015,1
http://www.wikidata.org/entity/Q22666644,Montenegro,0,Javonte Green,2015,1
http://www.wikidata.org/entity/Q22959154,France,0,Frank Ntilikina,2015,1
http://www.wikidata.org/entity/Q26106945,United States of America,1,Royce O'Neale,2015,1
http://www.wikidata.org/entity/Q27926032,Georgia,0,Goga Bitadze,2015,1
http://www.wikidata.org/entity/Q28016751,France,0,Élie Okobo,2015,1
http://www.wikidata.org/entity/Q28076255,France,0,Adam Mokoka,2015,1
http://www.wikidata.org/entity/Q32859236,United States of America,1,Alfonzo McKinnie,2015,1
http://www.wikidata.org/entity/Q36293640,United States of America,1,Stanton Kidd,2015,1
http://www.wikidata.org/entity/Q36777259,Mexico,0,Juan Toscano-Anderson,2015,1
http://www.wikidata.org/entity/Q6123268,United States of America,1,Jahlil Okafor,2015,1
http://www.wikidata.org/entity/Q6372315,United States of America,1,Karl-Anthony Towns,2015,1
http://www.wikidata.org/entity/Q6372315,Dominican Republic,0,Karl-Anthony Towns,2015,1
http://www.wikidata.org/entity/Q47543119,Lithuania,0,Deividas Sirvydis,2015,1
http://www.wikidata.org/entity/Q7272263,United States of America,1,Quinn Cook,2015,1
http://www.wikidata.org/entity/Q7286570,United States of America,1,Rakeem Christmas,2015,1
http://www.wikidata.org/entity/Q8021424,United States of America,1,Willie Cauley-Stein,2015,1
http://www.wikidata.org/entity/Q20268371,United States of America,1,Cameron Payne,2015,1
http://www.wikidata.org/entity/Q20440606,United States of America,1,Anthony Brown,2015,1
http://www.wikidata.org/entity/Q20540520,United States of America,1,Josh Richardson,2015,1
http://www.wikidata.org/entity/Q20639748,United States of America,1,Christian Wood,2015,1
http://www.wikidata.org/entity/Q16150000,United States of America,1,Ryan Arcidiacono,2016,1
http://www.wikidata.org/entity/Q16150000,Italy,0,Ryan Arcidiacono,2016,1
http://www.wikidata.org/entity/Q16154605,United States of America,1,Ron Baker,2016,1
http://www.wikidata.org/entity/Q16205434,United States of America,1,Jameel Warney,2016,1
http://www.wikidata.org/entity/Q16228087,United States of America,1,Caris LeVert,2016,1
http://www.wikidata.org/entity/Q16236628,United States of America,1,Fred VanVleet,2016,1
http://www.wikidata.org/entity/Q16236648,United States of America,1,"Wayne Selden, Jr.",2016,1
http://www.wikidata.org/entity/Q16240120,Australia,0,Thon Maker,2016,1
http://www.wikidata.org/entity/Q16240120,South Sudan,0,Thon Maker,2016,1
http://www.wikidata.org/entity/Q17038792,United States of America,1,Tyler Ulis,2016,1
http://www.wikidata.org/entity/Q17038792,United States of America,1,Tyler Ulis,2016,1
http://www.wikidata.org/entity/Q17386010,United States of America,1,A. J. Hammons,2016,1
http://www.wikidata.org/entity/Q17465755,United States of America,1,Malcolm Brogdon,2016,1
http://www.wikidata.org/entity/Q17466552,United States of America,1,Georges Niang,2016,1
http://www.wikidata.org/entity/Q17466552,Senegal,0,Georges Niang,2016,1
http://www.wikidata.org/entity/Q18352238,United States of America,1,Isaiah Whitehead,2016,1
